amount,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,is_fraud,transaction_id,timestamp,ip_address,device_hash,sender_account,receiver_account,transaction_type,merchant_category,location,device_used,payment_channel,fraud_type
-0.4273287239613284,0.13185779889635973,-1.3116020569591753,-0.6088477315309238,0.35658104246090166,1,2c0553a6,2026-04-05 20:46:50.402301,192.168.1.30,dev_5050,user_3795,user_3795_recv,2,7,8,2,1,1
0.7579686706534453,2.0339574004694305,-4.444751198328986,-3.582462388816161,-0.6347911405892877,0,d34ca14f,2026-04-06 23:13:50.402301,10.0.34.19,dev_1784,user_1041,user_1041_recv,4,5,13,0,3,0
-0.437734325247091,0.45993422087705105,1.8773432250885267,2.87911870912683,-0.657259235889894,0,6702951e,2026-04-07 08:16:50.402301,10.0.12.44,dev_809,user_4806,user_4806_recv,4,8,32,0,1,0
-0.032077762466132254,-0.04811628686982161,0.6089626857425977,1.1080381954567604,1.0698717629933618,0,dd836e46,2026-04-04 01:12:50.402301,10.0.0.1,dev_2365,user_1228,user_1228_recv,4,6,14,0,1,0
-1.3646273110730403,0.4477522767041046,-1.06683076307566,-4.603762182949125,0.41976062813242193,0,b6196b1b,2026-04-03 04:45:50.402301,10.0.23.9,dev_5529,user_3499,user_3499_recv,2,3,2,2,1,0
-0.9788140208926501,2.858318514267056,-3.7175558584879873,-4.744938796145447,-0.3418277583725917,0,0a811a29,2026-04-04 03:47:50.402301,10.0.44.7,dev_5188,user_3089,user_3089_recv,4,5,10,2,2,0
0.9034777802576872,-0.023361223348020488,-1.7791253428811435,-2.6701436658946016,2.4281975039378447,0,03c94054,2026-04-05 22:07:50.402301,10.0.5.46,dev_417,user_3273,user_3273_recv,2,5,4,0,0,0
0.41176870765288165,-1.7941152069091966,1.548750614714899,2.7687370285330735,-1.466297453759571,0,5ab292c0,2026-04-06 04:36:50.402301,10.0.30.11,dev_9837,user_2078,user_2078_recv,4,6,14,0,3,0
-2.479376533017592,2.5262097230940546,-1.762575372099739,-3.9702250234136023,-0.3421308717408129,0,fdbf4513,2026-04-06 09:22:50.402301,10.0.11.0,dev_2748,user_2451,user_2451_recv,0,4,1,1,1,0
0.7579315907928373,1.9315135229981433,-0.10596091006411523,0.7683100060772327,0.6871360816943485,0,8e272584,2026-04-06 11:46:50.402301,10.0.20.48,dev_7175,user_1559,user_1559_recv,4,4,18,2,1,0
2.1626842888868714,-1.096824753761028,1.5987163822978419,5.257143694824578,1.0153268591979392,1,1e58342e,2026-04-02 13:04:50.402301,192.168.1.27,dev_4856,user_bad_2,user_bad_2_recv,0,5,13,0,3,1
-0.5780124349325751,3.0244469314283755,-1.7176923578370333,-3.929167275565731,-1.1453346985179298,0,cb91f5ef,2026-04-07 00:50:50.402301,10.0.39.4,dev_4584,user_235,user_235_recv,3,8,7,2,3,0
0.646075634769545,1.051639044836571,-1.0701296622116128,-0.40441428704259225,1.004088112065133,0,c2887e0a,2026-04-05 17:43:50.402301,10.0.23.19,dev_5909,user_4295,user_4295_recv,2,7,6,0,0,0
-3.265097164457488,-0.45787982199567845,-1.353513755598747,-3.9408121854886673,-0.5252385488374637,0,714bea47,2026-04-07 02:53:50.402301,10.0.9.6,dev_8418,user_36,user_36_recv,1,5,2,0,3,0
0.27008499169621103,-1.8337473585337656,0.3646243487279782,2.882450793883528,1.3225604067448011,0,3a4737b3,2026-04-08 13:06:50.402301,10.0.27.21,dev_1662,user_1845,user_1845_recv,1,9,2,2,1,0
0.04191718946799139,-0.8197381148108335,0.9957169985570841,4.127643888193279,3.094264716950591,0,6b030ab5,2026-04-03 02:37:50.402301,10.0.43.39,dev_42,user_254,user_254_recv,2,6,23,0,0,0
4.2553215127076,0.5845765637131685,1.2369852148754905,5.187225815518305,-1.8158534985352293,1,9ac784eb,2026-04-05 21:13:50.402301,192.168.1.29,dev_bad_12,user_bad_6,user_bad_6_recv,2,3,3,1,2,1
1.0772816069252877,1.834344514353294,-3.350124958820394,-0.5973449789549873,0.47884484361059926,0,61e9485b,2026-04-08 16:09:50.402301,10.0.6.29,dev_2100,user_1730,user_1730_recv,1,4,2,1,1,0
0.039319047065553225,0.8255158151766644,-0.5608153516371791,-1.9599748504560703,1.2532030115492705,0,d3f13a09,2026-04-08 12:34:50.402301,10.0.49.18,dev_6364,user_2944,user_2944_recv,3,8,0,1,2,0
-2.1364845663423138,0.9399381910823554,-0.32254345000430407,-4.313403845814364,-0.4373402608729668,0,2ec6f33a,2026-04-02 11:34:50.402301,10.0.11.24,dev_7118,user_3616,user_3616_recv,4,2,8,1,2,0
0.26482278172041784,-1.4527034324344168,-0.408601777482818,1.6383586789202351,1.254294622021277,0,b0b16e4e,2026-04-02 18:58:50.402301,10.0.20.36,dev_48,user_3640,user_3640_recv,2,6,10,0,0,0
-2.24488672456452,1.8258046227426261,-2.909929537099863,-6.052275262903013,0.6519340603006653,0,c5e71c67,2026-04-04 04:31:50.402301,10.0.41.34,dev_8307,user_472,user_472_recv,3,3,14,0,2,0
1.8076624577741986,-1.2469180348688784,-2.3900749230268308,-1.8186261777586585,2.553100763024083,0,15e9c2f1,2026-04-07 01:56:50.402301,10.0.38.14,dev_9577,user_4054,user_4054_recv,1,7,8,2,3,0
-0.33728354484944933,0.2946858026243139,-0.18821555811463342,-0.7365341569830409,-0.005438781018598142,0,8483a973,2026-04-02 07:43:50.402301,10.0.19.15,dev_6123,user_3759,user_3759_recv,1,1,11,2,1,0
0.09166546399112718,-2.401213228065316,0.4802412071511132,-0.6587269969942817,0.5150335968659862,0,0681fdcd,2026-04-07 23:38:50.402301,10.0.30.40,dev_3669,user_428,user_428_recv,0,8,8,1,1,0
1.3128365365957002,0.5324323432425193,-0.507176422594773,1.0158478423021104,-0.6059556145423477,0,3dae64b7,2026-04-07 11:33:50.402301,10.0.18.20,dev_1643,user_1614,user_1614_recv,2,1,12,1,2,0
2.242217775883128,-1.0954088445752284,-2.2350691405921346,-3.7692266969870847,0.2199142994828096,1,97c9798e,2026-04-05 04:48:50.402301,192.168.1.17,dev_8023,user_3370,user_3370_recv,1,7,5,1,2,1
0.34060751175338816,1.1927087987122529,-1.3628665935798074,0.1313523957913716,0.13389998782918391,1,bde5e8a7,2026-04-05 18:26:50.402301,192.168.1.28,dev_bad_17,user_bad_3,user_bad_3_recv,1,4,21,2,2,1
0.5420531531611005,2.0177420015129606,-0.49217073342677997,-1.0644727587939984,0.35130179119370397,0,e4cd1b98,2026-04-08 01:47:50.402301,10.0.20.2,dev_3554,user_3700,user_3700_recv,3,5,17,1,0,0
0.6928279510044906,0.5499558269334506,0.6083895275009291,3.8194362238710573,-0.6551526588295639,0,86aa3c71,2026-04-03 14:07:50.402301,10.0.10.46,dev_5542,user_3481,user_3481_recv,1,5,11,1,1,0
-0.040837627367721896,1.1088999517738576,0.1686745503331808,4.356884106677487,0.6837766467638302,0,4d3375fd,2026-04-02 10:23:50.402301,10.0.14.12,dev_5196,user_1603,user_1603_recv,1,9,23,2,3,0
3.483377605614749,-0.8445997278384528,0.07156912481638089,1.8701045481300558,-0.7636169262216252,1,f9e45c2a,2026-04-05 09:07:50.402301,10.0.30.22,dev_7237,user_bad_1,user_bad_1_recv,1,4,0,0,3,1
-0.18581992193037167,0.37271697311730845,2.256942013457779,4.130291395686904,-0.6214518449789885,1,696e5360,2026-04-09 00:03:50.402301,192.168.1.10,dev_bad_2,user_bad_7,user_bad_7_recv,1,0,22,2,3,1
-0.6079633983770095,3.9880075321631083,-2.2020135604548385,-2.6844019424216845,0.12817888361951368,0,fb79c3b1,2026-04-05 03:26:50.402301,10.0.40.5,dev_7607,user_2488,user_2488_recv,1,0,17,0,3,0
1.6905202391216845,3.796771127123367,-0.9911786274978366,1.3719605358422469,0.21492641378493652,0,de1fe7a8,2026-04-05 07:12:50.402301,10.0.19.0,dev_2194,user_769,user_769_recv,3,0,27,1,2,0
1.705989585160557,-1.7822503150775844,-1.4306534855231354,0.2283684522973605,0.18887129173333764,1,bc042a11,2026-04-04 15:28:50.402301,10.0.20.5,dev_bad_10,user_bad_1,user_bad_1_recv,4,1,28,1,3,1
0.09418788366666786,0.2591970325330551,0.09780206398843916,2.8642077046241217,0.30601105836037346,0,81dc8488,2026-04-07 00:10:50.402301,10.0.39.26,dev_4680,user_2705,user_2705_recv,3,8,31,0,0,0
-0.6610622451142713,1.210577830861138,-1.773950770331759,-0.5846843601299403,-1.2058998207219862,0,e7c95f4f,2026-04-02 21:30:50.402301,10.0.44.27,dev_7855,user_3573,user_3573_recv,1,6,4,2,3,0
3.674132258627582,0.15397043698839613,-0.7341937779347085,3.0035921037307385,-0.15207546580527012,0,e2a760ec,2026-04-05 19:44:50.402301,10.0.26.0,dev_2281,user_3449,user_3449_recv,4,2,16,1,3,0
-0.9729170016363615,2.9130066855277077,-2.6826359774133484,-4.878898580266103,0.17900208626535724,0,41f385b2,2026-04-04 11:14:50.402301,10.0.46.48,dev_4134,user_4733,user_4733_recv,3,8,8,0,3,0
0.9003193965102665,3.0308773285299018,-2.317772610951867,0.6424753168845098,1.3083844817699242,0,1cfa331d,2026-04-07 01:34:50.402301,10.0.25.31,dev_9842,user_355,user_355_recv,1,8,9,2,3,0
0.7853181093445006,1.3263590578895648,-2.8266165065306255,-0.1914594071162443,1.5782808711639085,0,9459eae5,2026-04-03 16:11:50.402301,10.0.12.26,dev_9790,user_3615,user_3615_recv,2,0,5,1,2,0
-1.109208768393298,3.131773130596616,-0.4270402841095766,-2.5138323489942875,-1.77825755267751,0,2fcd71b9,2026-04-08 07:08:50.402301,10.0.37.37,dev_2120,user_4706,user_4706_recv,2,1,5,0,0,0
-2.8378762216962845,2.9359317713291,-2.1701366845896612,-6.1364147443036465,-0.41367043445793633,0,b8c52fb0,2026-04-07 13:25:50.402301,10.0.20.37,dev_809,user_4761,user_4761_recv,0,1,11,1,1,0
1.8784044177603603,-0.9547399205653534,0.24549893080481966,2.116059527749265,1.378834518409389,0,424acb92,2026-04-02 15:56:50.402301,10.0.35.26,dev_1467,user_3826,user_3826_recv,2,8,17,1,2,0
1.042336539700381,0.6015524108595226,-3.0811790286331724,-2.891852634225717,0.7275597647133679,0,a32b26f1,2026-04-08 13:01:50.402301,10.0.19.1,dev_6219,user_664,user_664_recv,4,9,13,1,1,0
2.9668064387480118,0.31373599656691836,-2.146289325413636,-1.0072033252013468,0.13232693503354476,1,8cc3856b,2026-04-07 01:55:50.402301,192.168.1.15,dev_bad_5,user_bad_6,user_bad_6_recv,1,5,15,1,1,1
1.274635182782479,0.8585685868965185,0.7278472022818047,2.589674820833942,-0.29448286209892244,1,a9eb1420,2026-04-09 01:23:50.402301,192.168.1.25,dev_6458,user_bad_9,user_bad_9_recv,1,2,0,0,2,1
0.08272612920206446,2.719726296209091,-1.688189871863313,-2.1702331127518324,-0.8380401621111555,0,92b1a751,2026-04-03 07:14:50.402301,10.0.45.48,dev_9962,user_3130,user_3130_recv,1,6,0,2,2,0
-2.18861801866826,-0.3221099726870542,2.9774427047274723,0.24137362122016057,-1.867522279708316,0,07d3206f,2026-04-04 13:00:50.402301,10.0.3.17,dev_567,user_2311,user_2311_recv,4,2,22,0,0,0
0.026622265185774596,-0.18183604453398539,0.9229817950912785,0.9531591372516893,-2.0589561417926334,1,2c6a2694,2026-04-06 17:05:50.402301,10.0.25.12,dev_bad_2,user_bad_4,user_bad_4_recv,1,2,14,1,3,1
1.3299876817960534,-0.3489859699516885,-4.359160183013253,-3.8940380790421414,0.7960011090227139,0,84707c79,2026-04-02 20:46:50.402301,10.0.5.26,dev_9195,user_3635,user_3635_recv,4,5,18,1,3,0
0.6437677988067118,-0.44373452698070015,0.059302930341787574,2.8632770630254063,0.19524483694968067,0,43874e36,2026-04-05 15:58:50.402301,10.0.33.18,dev_1348,user_2754,user_2754_recv,2,0,10,1,1,0
1.1018995667008138,1.7906943788977414,-2.069920777480232,2.9524424090610846,0.22015533394183612,0,d8717a2f,2026-04-06 04:41:50.402301,10.0.33.34,dev_3040,user_2453,user_2453_recv,4,9,3,0,3,0
0.02389694452804414,1.5075187411770583,0.722722275000988,1.3110400927120445,0.3966277380591822,0,5a350131,2026-04-05 22:32:50.402301,10.0.26.3,dev_2528,user_1188,user_1188_recv,2,9,18,0,3,0
1.7691877505752283,2.772852222765523,-3.3176478746384017,0.9984345253000136,0.43000262640308634,0,f5f0ccd5,2026-04-04 11:30:50.402301,10.0.3.33,dev_4416,user_900,user_900_recv,3,0,11,1,1,0
0.9894547903996906,4.224094904785413,-0.5836848069384897,1.979326824252487,1.0490119303817627,0,e4d17694,2026-04-04 19:31:50.402301,10.0.11.12,dev_4842,user_2059,user_2059_recv,2,0,25,2,3,0
0.5653805989395131,0.030240925669270946,0.18081731647548338,-0.3721759087727306,0.3721388370142602,0,bcad195e,2026-04-03 02:03:50.402301,10.0.49.17,dev_9739,user_3098,user_3098_recv,2,1,15,1,3,0
1.5420697941392332,2.6797724707778507,-4.230387215889949,0.8217659847998574,0.48071024531366563,0,2c7e3c0d,2026-04-03 23:12:50.402301,10.0.36.18,dev_7613,user_1900,user_1900_recv,0,6,10,0,1,0
2.0783752414805035,1.9137584978756013,-2.5969695755721243,1.497664591732072,0.4978470010704993,0,363d611e,2026-04-07 06:56:50.402301,10.0.22.24,dev_5468,user_290,user_290_recv,2,2,13,1,2,0
-5.488821295818049,3.2620604357164193,-0.6456475219660011,-4.762684978359655,0.7198164913610944,0,b2ccc712,2026-04-04 13:46:50.402301,10.0.30.49,dev_3421,user_123,user_123_recv,2,1,6,2,3,0
1.1528707090528343,1.6607750168820803,-1.6230132898501735,-1.1949786242904425,1.2448192914219383,0,c490e158,2026-04-07 01:53:50.402301,10.0.19.21,dev_6113,user_1504,user_1504_recv,0,5,3,2,1,0
-0.24247461138059245,1.0399333876657564,0.9235546273623475,-0.027540310811843646,-0.283331663289496,0,8439beed,2026-04-03 08:24:50.402301,10.0.4.9,dev_9004,user_1660,user_1660_recv,2,5,23,1,3,0
1.6220227397367184,3.0795315183028937,-0.013995855512119348,5.489118956487787,1.5364998972726895,0,4fafcebc,2026-04-02 19:31:50.402301,10.0.46.21,dev_4490,user_3417,user_3417_recv,1,8,22,1,3,0
0.4257768671854155,-0.1720399045750035,-0.14468576956553558,2.2530998177943107,-0.6851249727641097,0,586f88c7,2026-04-05 01:58:50.402301,10.0.36.4,dev_7493,user_2751,user_2751_recv,3,5,18,1,1,0
-1.878841601910917,2.409410587220673,-1.626427455556286,-5.364746990201811,0.1577772080804299,0,3cb0c7df,2026-04-04 19:54:50.402301,10.0.22.11,dev_4256,user_4910,user_4910_recv,3,6,9,0,0,0
-1.29649528305528,1.386389340089016,-1.2743177204680574,-1.9170854899648513,1.233675013028448,0,301be9da,2026-04-03 14:44:50.402301,10.0.11.7,dev_5684,user_3120,user_3120_recv,4,5,8,0,3,0
0.6827359951135309,-1.0011788545399125,0.5906615182787528,3.2556957241021878,0.011594405913945994,0,f871a06e,2026-04-06 17:29:50.402301,10.0.32.37,dev_723,user_4499,user_4499_recv,0,8,26,1,1,0
2.1232951986605797,0.2620141459072492,-2.3201376821738826,0.7788256504201987,0.17318686150913012,0,ffdfdfd3,2026-04-02 20:59:50.402301,10.0.32.4,dev_5531,user_3787,user_3787_recv,4,7,6,0,3,0
0.15737952511914866,-1.920110069239267,-1.0591442961738147,0.15955157640187426,0.23011325304906274,0,6e5ac4cf,2026-04-04 09:11:50.402301,10.0.30.42,dev_2354,user_4605,user_4605_recv,3,3,12,2,1,0
-0.047269878399024856,-1.1655378087774144,0.5614630348675173,0.9408001270540669,-0.4510129544004586,0,497b319c,2026-04-08 19:43:50.402301,10.0.10.26,dev_9458,user_4519,user_4519_recv,0,1,17,1,1,0
1.06374903092048,-1.8879422237182681,-2.5950560747936713,-1.7876368668796612,0.502054423403261,0,a94bcf48,2026-04-04 11:46:50.402301,10.0.13.13,dev_1232,user_3759,user_3759_recv,2,6,2,2,0,0
-1.831114584209928,-3.6588566205920663,4.058478036274281,5.417169834244145,-1.1013273546962121,0,e97f4b86,2026-04-03 09:53:50.402301,10.0.24.32,dev_109,user_4866,user_4866_recv,4,9,24,1,3,0
0.03448045322577287,3.3752288191004283,0.535984982603131,1.4073545663746223,1.0262558148683933,0,60c6fb60,2026-04-08 02:56:50.402301,10.0.8.13,dev_6967,user_2692,user_2692_recv,1,6,17,2,0,0
-0.11954667866624014,1.2266973685766684,0.9745803069965228,1.2512812703987082,1.1437258741333518,0,9c276d9f,2026-04-04 08:15:50.402301,10.0.15.8,dev_5409,user_3694,user_3694_recv,0,4,16,1,2,0
0.016637827171943953,1.0439309156622427,-3.108650091569568,-4.059722144220879,-0.4286073982169996,1,13556f2c,2026-04-08 18:19:50.402301,192.168.1.32,dev_bad_12,user_bad_1,user_bad_1_recv,4,3,10,2,3,1
2.619450244001828,-1.0448758955825892,1.641094226085115,3.8369310230976126,1.6005421779938884,0,b50ce167,2026-04-09 03:12:50.402301,10.0.30.2,dev_5714,user_4777,user_4777_recv,4,0,23,2,1,0
0.024552986450291026,1.1806079410490942,-0.1213966760700187,3.7998451238370765,1.2170854051572995,0,86748969,2026-04-05 12:16:50.402301,10.0.3.29,dev_4372,user_412,user_412_recv,4,3,4,1,1,0
-0.41206487467171693,-1.546242411895319,0.4913563110253941,0.28581298143774336,1.1745238097283963,0,263b97df,2026-04-05 09:26:50.402301,10.0.41.33,dev_8338,user_4101,user_4101_recv,1,2,2,1,0,0
0.12551125102133132,-0.6606051194662542,-0.40724963692872684,0.5954299557565131,-1.6265750639116636,0,04524474,2026-04-06 14:19:50.402301,10.0.48.47,dev_167,user_3391,user_3391_recv,2,1,5,0,0,0
0.9525471570169087,4.269222674327796,-0.8274677021559708,-0.9957314844270226,0.3097389688991487,0,f61ef1d3,2026-04-05 05:46:50.402301,10.0.32.41,dev_8472,user_1802,user_1802_recv,2,2,4,0,1,0
-0.4458616072321723,0.48889336071622125,3.3871845698191687,3.85910900067568,0.7037376175860919,0,82b6eaa2,2026-04-02 17:47:50.402301,10.0.15.10,dev_2472,user_3676,user_3676_recv,0,7,39,1,1,0
2.821833555041456,1.1559034036055866,-0.878393909703108,0.42454370222023546,-0.5158578213404629,0,e0c44fcf,2026-04-06 18:59:50.402301,10.0.27.9,dev_3885,user_4858,user_4858_recv,2,5,7,2,0,0
-0.06442893167116714,1.94150935583952,-0.5066336801888732,0.06551840247477507,-1.421136924545172,0,7976b86c,2026-04-04 12:25:50.402301,10.0.27.30,dev_9706,user_4461,user_4461_recv,0,0,12,0,2,0
-0.5518916596451624,-0.243534282929891,-1.863785651427341,-1.2762808636595402,0.2456164928120513,1,1e54fccd,2026-04-03 12:05:50.402301,192.168.1.33,dev_bad_14,user_bad_9,user_bad_9_recv,1,4,5,2,1,1
-0.7493647827017623,1.3359880425314552,0.1654077250871242,3.2859726376590634,0.07412633164820967,1,00e2e917,2026-04-07 02:52:50.402301,10.0.36.38,dev_bad_14,user_bad_8,user_bad_8_recv,3,6,2,0,3,1
-0.3452598282910655,-1.4993720026773576,2.71868319197273,1.1130387881881645,0.15755265268374338,1,98937b3d,2026-04-08 06:26:50.402301,192.168.1.7,dev_bad_3,user_bad_5,user_bad_5_recv,3,8,10,0,1,1
0.18238990278607958,-0.38309855785760727,0.011929926532898594,1.5322025041529612,0.8585151478093982,0,3ccdffb9,2026-04-04 16:01:50.402301,10.0.41.4,dev_5419,user_1336,user_1336_recv,0,2,9,0,2,0
-2.917371048402165,1.3443574650879513,-0.27117483277042026,-1.2344774846562294,2.279801251167815,0,fa6072d8,2026-04-05 06:24:50.402301,10.0.49.11,dev_7551,user_1671,user_1671_recv,3,2,11,2,1,0
-3.6109978593717798,1.9473648620067197,0.2910963661862618,-3.6261251273101234,1.569383681828404,0,40a591cc,2026-04-08 10:28:50.402301,10.0.46.10,dev_2908,user_2418,user_2418_recv,1,1,13,0,0,0
1.3852015802750755,0.8824315268261538,-0.8871135458717734,0.20677515820026063,-0.7853166680127838,0,639e3f8f,2026-04-06 19:41:50.402301,10.0.0.24,dev_2948,user_2509,user_2509_recv,3,7,10,0,3,0
1.2401765724616907,1.2630381313876071,-2.4655254488013907,-2.8020836703104735,1.1532804155476735,0,ae569db8,2026-04-06 15:53:50.402301,10.0.39.36,dev_4707,user_1400,user_1400_recv,4,9,1,0,0,0
-2.884376673211227,-0.19104634594095604,0.8161108726278109,0.4953828556704669,1.7440716265380942,0,e8927832,2026-04-02 12:47:50.402301,10.0.5.16,dev_4911,user_406,user_406_recv,2,6,24,0,1,0
0.31865522446462713,0.7918006613561142,-2.0470863698354442,-2.1718660385654576,1.001777455454328,0,a3d0dc08,2026-04-08 04:54:50.402301,10.0.1.8,dev_5964,user_1610,user_1610_recv,1,4,1,1,1,0
0.19227919907956192,-1.477436453188259,0.8326867905361427,2.8303428560625696,-0.8553051571828011,0,ddd0e8dd,2026-04-04 13:37:50.402301,10.0.18.32,dev_5031,user_701,user_701_recv,3,7,9,2,1,0
0.47888718773627004,-1.382778926920397,1.2865925253787664,0.21245957667590704,0.754004558529431,0,96cc5155,2026-04-02 22:11:50.402301,10.0.0.31,dev_9226,user_1527,user_1527_recv,3,3,14,2,1,0
0.27493671253490637,-0.1176951309613421,-0.3916634060488289,0.25704174894706044,1.470687215920071,0,9992e73d,2026-04-04 21:04:50.402301,10.0.42.39,dev_3818,user_3769,user_3769_recv,2,4,15,1,1,0
1.1482943266639967,2.8885803018745753,-1.6295497666715262,-1.3987453509445598,0.49056952941706733,0,06f72625,2026-04-03 16:05:50.402301,10.0.23.9,dev_5582,user_2525,user_2525_recv,3,8,3,2,1,0
-0.8969908289979573,-1.5161027241906404,-1.4864213011521756,1.735587114437091,1.227091565551216,1,9df3d520,2026-04-03 12:06:50.402301,192.168.1.3,dev_bad_9,user_bad_2,user_bad_2_recv,1,1,28,0,3,1
0.5623271290342841,1.2289915716614601,-3.3403206942726027,-1.208795870902981,-0.5085808101443704,0,c96c7734,2026-04-07 15:25:50.402301,10.0.35.12,dev_3456,user_657,user_657_recv,0,6,1,2,3,0
-0.14150431429219534,-1.2015156446945507,0.48785320498576923,2.8695395084340647,0.25905372519288067,0,267ee5f5,2026-04-05 18:18:50.402301,10.0.17.1,dev_5600,user_1342,user_1342_recv,3,4,0,2,3,0
